"municipio","COUNT(municipio)","mes","ano","AVG(tempo_atracado)","AVG(tempo_estadia)"
Areia Branca,2,"32,916666666744","2019",0.0,7.5
Areia Branca,1,"33,250000000116","2019",0.0,8.0
Areia Branca,1,"35,083333333489","2019",0.0,5.0
Areia Branca,1,"36,666666666744","2019",0.0,3.0
Areia Branca,1,"36,833333333256","2019",0.0,6.0
Areia Branca,1,"38,083333333314","2019",0.0,6.0
Areia Branca,1,"38,916666666744","2019",0.0,7.0
Areia Branca,1,"39,166666666686","2019",0.0,6.0
Areia Branca,1,"39,250000000116","2019",0.0,4.0
Areia Branca,1,"4,0833333331975","2019",0.0,3.0
Areia Branca,1,"4,0833333333721","2019",0.0,3.0
Areia Branca,2,"4,1666666666279","2019",0.0,3.0
Areia Branca,1,"4,2499999998836","2019",0.0,4.0
Areia Branca,1,"4,2500000000582","2019",0.0,2.0
Areia Branca,1,"4,4166666665697","2019",0.0,4.0
Areia Branca,1,"4,4166666667443","2019",0.0,4.0
Areia Branca,3,"4,5","2019",0.0,4.0
Areia Branca,1,"4,5833333334303","2019",0.0,4.0
Areia Branca,3,"4,6666666666861","2019",0.0,4.0
Areia Branca,2,"4,7499999999418","2019",0.0,3.5
Areia Branca,1,"4,8333333331975","2019",0.0,4.0
Areia Branca,2,"4,9166666666279","2019",0.0,4.0
Areia Branca,1,"4,9999999998836","2019",0.0,4.0
Areia Branca,1,"42,500000000058","2019",0.0,4.0
Areia Branca,1,"43,250000000058","2019",0.0,15.0
Areia Branca,1,"44,333333333256","2019",1.0,41.0
Areia Branca,2,"5,0833333333139","2019",0.0,2.5
Areia Branca,1,"5,25","2019",0.0,1.0
Areia Branca,3,"5,3333333332557","2019",0.0,4.0
Areia Branca,2,"5,3333333334303","2019",0.0,4.0
Areia Branca,1,"5,4999999999418","2019",0.0,3.0
Areia Branca,1,"5,6666666668025","2019",0.0,5.0
Areia Branca,3,"5,7500000000582","2019",0.0,4.333333333333333
Areia Branca,1,"5,8333333333139","2019",0.0,3.0
Areia Branca,1,"5,9166666667443","2019",0.0,3.0
Areia Branca,1,"50,000000000058","2019",0.0,9.0
Areia Branca,1,"51","2019",0.0,6.0
Areia Branca,1,"54,499999999884","2019",0.0,6.0
Areia Branca,2,"6","2019",0.0,5.0
Areia Branca,2,"6,2500000001164","2019",0.0,5.0
Areia Branca,3,"6,3333333333721","2019",0.0,3.3333333333333335
Areia Branca,1,"6,5000000000582","2019",0.0,6.0
Areia Branca,2,"6,5833333333139","2019",0.0,4.0
Areia Branca,1,"6,5833333334886","2019",0.0,4.0
Areia Branca,1,"6,8333333332557","2019",0.0,3.0
Areia Branca,1,"6,8333333334303","2019",0.0,2.0
Areia Branca,1,"6,9999999999418","2019",0.0,3.0
Areia Branca,1,"67,333333333314","2019",2.0,46.0
Areia Branca,1,"7,0833333331975","2019",0.0,6.0
Areia Branca,6,"7,0833333333721","2019",0.0,3.6666666666666665
Areia Branca,2,"7,3333333333139","2019",0.0,3.0
Areia Branca,1,"7,4166666665697","2019",0.0,6.0
Areia Branca,1,"7,4166666667443","2019",0.0,4.0
Areia Branca,2,"7,5","2019",0.0,6.0
Areia Branca,1,"70,58333333343","2019",3.0,68.0
Areia Branca,1,"78,333333333372","2019",0.0,6.0
Areia Branca,1,"79,666666666686","2019",0.0,44.0
Areia Branca,1,"79,999999999884","2019",1.0,73.0
Areia Branca,1,"8,0000000000582","2019",0.0,4.0
Areia Branca,2,"8,0833333333139","2019",0.0,4.5
Areia Branca,1,"8,0833333334886","2019",0.0,8.0
Areia Branca,2,"8,1666666665697","2019",0.0,4.5
Areia Branca,4,"8,25","2019",0.0,4.0
Areia Branca,1,"8,3333333332557","2019",0.0,3.0
Areia Branca,1,"8,4166666666861","2019",0.0,4.0
Areia Branca,1,"8,5000000001164","2019",0.0,4.0
Areia Branca,1,"8,5833333333721","2019",0.0,3.0
Areia Branca,1,"8,6666666666279","2019",0.0,4.0
Areia Branca,1,"8,7499999998836","2019",0.0,6.0
Areia Branca,1,"8,7500000000582","2019",0.0,8.0
Areia Branca,1,"8,8333333333139","2019",0.0,6.0
Areia Branca,1,"80,16666666657","2019",0.0,6.0
Areia Branca,3,"9","2019",0.0,2.3333333333333335
Areia Branca,1,"9,0833333334303","2019",0.0,3.0
Areia Branca,1,"9,1666666666861","2019",0.0,9.0
Areia Branca,1,"9,3333333333721","2019",0.0,8.0
Areia Branca,1,"9,4166666666279","2019",0.0,3.0
Areia Branca,1,"9,5833333333139","2019",0.0,9.0
Areia Branca,1,"9,6666666665697","2019",0.0,4.0
Areia Branca,1,"9,9166666666861","2019",0.0,1.0
Areia Branca,1,"9,9999999999418","2019",0.0,5.0
Barra dos Coqueiros,1,"0","2019",2.0,53.0
Barra dos Coqueiros,1,"0,91666666668607","2019",0.0,0.0
Barra dos Coqueiros,1,"1,2666666667792","2019",0.0,1.0
Barra dos Coqueiros,1,"1,8333333331975","2019",0.0,0.0
